f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
11.008,1,0,0.23071062,1,trans,0.3667855261,0.4531900397,0.3399128343
11.008,1,0,0.23071062,1,refl,-0.6312479798,0.465133726,0.6148233951
11.032,1,0,0.2312136228,1,trans,0.3623034475,0.4516111126,0.3352163851
11.032,1,0,0.2312136228,1,refl,-0.635735109,0.4635664608,0.6190529924
11.056,1,0,0.2317166256,1,trans,0.3577992578,0.4499736938,0.330496634
11.056,1,0,0.2317166256,1,refl,-0.6402442326,0.4619394458,0.623300729
11.08,1,0,0.2322196284,1,trans,0.3532732633,0.4482764054,0.3257537342
11.08,1,0,0.2322196284,1,refl,-0.6447749351,0.460251426,0.627566092
11.104,1,0,0.2327226312,1,trans,0.3487258058,0.4465178397,0.3209878689
11.104,1,0,0.2327226312,1,refl,-0.649326771,0.4585011254,0.6318485376
11.128,1,0,0.233225634,1,trans,0.3441572644,0.4446965607,0.3161992537
11.128,1,0,0.233225634,1,refl,-0.6538992645,0.4566872478,0.6361474905
11.152,1,0,0.2337286368,1,trans,0.3395680567,0.4428111049,0.3113881398
11.152,1,0,0.2337286368,1,refl,-0.6584919083,0.4548084763,0.6404623434
11.176,1,0,0.2342316397,1,trans,0.3349586409,0.4408599831,0.3065548158
11.176,1,0,0.2342316397,1,refl,-0.6631041628,0.4528634734,0.6447924563
11.2,1,0,0.2347346425,1,trans,0.3303295172,0.4388416806,0.3016996106
11.2,1,0,0.2347346425,1,refl,-0.667735455,0.4508508817,0.6491371554
11.224,1,0,0.2352376453,1,trans,0.3256812294,0.4367546593,0.2968228956
11.224,1,0,0.2352376453,1,refl,-0.6723851779,0.4487693232,0.653495733
11.248,1,0,0.2357406481,1,trans,0.3210143662,0.4345973585,0.2919250873
11.248,1,0,0.2357406481,1,refl,-0.6770526892,0.4466174001,0.6578674459
11.272,1,0,0.2362436509,1,trans,0.316329563,0.4323681959,0.2870066492
11.272,1,0,0.2362436509,1,refl,-0.6817373101,0.4443936943,0.6622515155
11.296,1,0,0.2367466537,1,trans,0.3116275028,0.4300655691,0.2820680942
11.296,1,0,0.2367466537,1,refl,-0.6864383247,0.4420967679,0.6666471258
11.32,1,0,0.2372496565,1,trans,0.3069089179,0.4276878567,0.2771099867
11.32,1,0,0.2372496565,1,refl,-0.6911549785,0.4397251633,0.6710534235
11.344,1,0,0.2377526593,1,trans,0.3021745912,0.4252334194,0.2721329446
11.344,1,0,0.2377526593,1,refl,-0.6958864772,0.4372774028,0.6754695162
11.368,1,0,0.2382556621,1,trans,0.2974253573,0.4227006014,0.2671376416
11.368,1,0,0.2382556621,1,refl,-0.7006319858,0.4347519894,0.6798944717
11.392,1,0,0.2387586649,1,trans,0.2926621038,0.420087731,0.2621248087
11.392,1,0,0.2387586649,1,refl,-0.7053906267,0.4321474062,0.684327317
11.416,1,0,0.2392616677,1,trans,0.2878857725,0.4173931224,0.2570952367
11.416,1,0,0.2392616677,1,refl,-0.7101614792,0.4294621171,0.6887670366
11.44,1,0,0.2397646705,1,trans,0.283097361,0.4146150765,0.2520497775
11.44,1,0,0.2397646705,1,refl,-0.7149435771,0.4266945665,0.6932125715
11.464,1,0,0.2402676733,1,trans,0.2782979231,0.4117518819,0.2469893462
11.464,1,0,0.2402676733,1,refl,-0.719735908,0.4238431797,0.6976628182
11.488,1,0,0.2407706761,1,trans,0.2734885708,0.408801816,0.2419149232
11.488,1,0,0.2407706761,1,refl,-0.7245374113,0.4209063628,0.7021166266
11.512,1,0,0.2412736789,1,trans,0.2686704751,0.4057631463,0.2368275551
11.512,1,0,0.2412736789,1,refl,-0.7293469766,0.4178825033,0.7065727988
11.536,1,0,0.2417766817,1,trans,0.2638448672,0.4026341311,0.2317283575
11.536,1,0,0.2417766817,1,refl,-0.7341634423,0.4147699697,0.7110300878
11.56,1,0,0.2422796845,1,trans,0.2590130398,0.3994130206,0.2266185158
11.56,1,0,0.2422796845,1,refl,-0.7389855933,0.4115671122,0.715487195
11.584,1,0,0.2427826873,1,trans,0.2541763483,0.3960980579,0.2214992875
11.584,1,0,0.2427826873,1,refl,-0.7438121596,0.4082722629,0.7199427694
11.608,1,0,0.2432856901,1,trans,0.2493362124,0.39268748,0.2163720038
11.608,1,0,0.2432856901,1,refl,-0.7486418137,0.404883736,0.7243954049
11.632,1,0,0.243788693,1,trans,0.2444941167,0.3891795186,0.2112380708
11.632,1,0,0.243788693,1,refl,-0.7534731691,0.4013998282,0.7288436387
11.656,1,0,0.2442916958,1,trans,0.239651613,0.3855724011,0.2060989721
11.656,1,0,0.2442916958,1,refl,-0.758304778,0.3978188191,0.7332859492
11.68,1,0,0.2447946986,1,trans,0.2348103209,0.3818643515,0.2009562697
11.68,1,0,0.2447946986,1,refl,-0.7631351286,0.3941389717,0.7377207535
11.704,1,0,0.2452977014,1,trans,0.2299719299,0.3780535912,0.1958116063
11.704,1,0,0.2452977014,1,refl,-0.7679626431,0.3903585332,0.7421464056
11.728,1,0,0.2458007042,1,trans,0.2251382005,0.3741383401,0.1906667068
11.728,1,0,0.2458007042,1,refl,-0.772785675,0.3864757352,0.7465611934
11.752,1,0,0.246303707,1,trans,0.2203109664,0.3701168172,0.1855233803
11.752,1,0,0.246303707,1,refl,-0.7776025068,0.3824887946,0.7509633366
11.776,1,0,0.2468067098,1,trans,0.2154921359,0.365987242,0.1803835219
11.776,1,0,0.2468067098,1,refl,-0.7824113465,0.3783959149,0.7553509836
11.8,1,0,0.2473097126,1,trans,0.2106836936,0.3617478349,0.1752491148
11.8,1,0,0.2473097126,1,refl,-0.7872103258,0.3741952862,0.7597222092
11.824,1,0,0.2478127154,1,trans,0.2058877029,0.3573968184,0.170122232
11.824,1,0,0.2478127154,1,refl,-0.791997496,0.3698850873,0.7640750114
11.848,1,0,0.2483157182,1,trans,0.2011063077,0.3529324184,0.165005039
11.848,1,0,0.2483157182,1,refl,-0.7967708258,0.365463486,0.7684073085
11.872,1,0,0.248818721,1,trans,0.1963417348,0.3483528648,0.1598997953
11.872,1,0,0.248818721,1,refl,-0.8015281976,0.3609286412,0.7727169355
11.896,1,0,0.2493217238,1,trans,0.191596296,0.3436563931,0.1548088572
11.896,1,0,0.2493217238,1,refl,-0.8062674041,0.3562787039,0.7770016418
11.92,1,0,0.2498247266,1,trans,0.186872391,0.3388412452,0.14973468
11.92,1,0,0.2498247266,1,refl,-0.8109861453,0.3515118191,0.7812590868
11.944,1,0,0.2503277294,1,trans,0.1821725097,0.3339056712,0.1446798206
11.944,1,0,0.2503277294,1,refl,-0.8156820242,0.3466261276,0.7854868369
11.968,1,0,0.2508307322,1,trans,0.1774992352,0.3288479306,0.13964694
11.968,1,0,0.2508307322,1,refl,-0.8203525437,0.3416197682,0.7896823619
11.992,1,0,0.251333735,1,trans,0.1728552465,0.3236662941,0.1346388062
11.992,1,0,0.251333735,1,refl,-0.8249951023,0.3364908799,0.7938430311
12.016,1,0,0.2518367378,1,trans,0.1682433221,0.3183590449,0.1296582969
12.016,1,0,0.2518367378,1,refl,-0.8296069906,0.3312376046,0.7979661096
12.04,1,0,0.2523397406,1,trans,0.1636663426,0.3129244814,0.1247084028
12.04,1,0,0.2523397406,1,refl,-0.8341853869,0.3258580897,0.8020487543
12.064,1,0,0.2528427434,1,trans,0.1591272947,0.3073609189,0.1197922304
12.064,1,0,0.2528427434,1,refl,-0.8387273529,0.3203504912,0.8060880097
12.088,1,0,0.2533457463,1,trans,0.1546292745,0.3016666918,0.1149130054
12.088,1,0,0.2533457463,1,refl,-0.84322983,0.3147129774,0.8100808043
12.112,1,0,0.2538487491,1,trans,0.1501754913,0.2958401567,0.1100740765
12.112,1,0,0.2538487491,1,refl,-0.8476896344,0.3089437322,0.814023946
12.136,1,0,0.2543517519,1,trans,0.1457692715,0.2898796952,0.1052789182
12.136,1,0,0.2543517519,1,refl,-0.852103453,0.3030409596,0.8179141178
12.16,1,0,0.2548547547,1,trans,0.1414140627,0.2837837168,0.1005311351
12.16,1,0,0.2548547547,1,refl,-0.8564678387,0.2970028874,0.8217478739
