f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
26.536,11.29757529,-0.4407317886,-0.2182469872,0.5562827744,-0.249249194,0.4918091671,0.6095700828,1.361628068e-05,1.237596735e-05,0.4022721489,0.5329088921,0.06481895898,0.1603958918,0.1613332062
26.56,11.28736664,-0.4438969663,-0.2164930425,0.552626927,-0.2468289536,0.4938762539,0.6052446223,3.036061496e-05,3.024866842e-05,0.40561276,0.5289767812,0.06541045883,0.1616990049,0.1626557275
26.584,11.27717642,-0.4462392832,-0.2145004705,0.5499117212,-0.2449386859,0.4951160972,0.6019949011,4.938912913e-05,5.338054587e-05,0.4079197455,0.526075858,0.06600439658,0.1627797933,0.1636779942
26.608,11.26700459,-0.4484027148,-0.2130398537,0.5476726446,-0.2436613677,0.4964382881,0.5994298856,6.683824962e-05,7.262181299e-05,0.4100967441,0.5238405015,0.06606275437,0.1636457658,0.1645243084
26.632,11.25685108,-0.4502592576,-0.2121483052,0.5458622346,-0.2428838062,0.4977351731,0.5974597246,7.592820025e-05,7.667443412e-05,0.4119199627,0.5220175746,0.0660624627,0.1641796544,0.1650594462
26.656,11.24671586,-0.4517507504,-0.2116672089,0.5444450682,-0.2424526669,0.4988804945,0.5959897046,7.393692429e-05,6.929714831e-05,0.4133458697,0.5205566184,0.0660975119,0.1644641165,0.1653528855
26.68,11.23659888,-0.4528983971,-0.2114448958,0.5433657911,-0.2422431255,0.4998258718,0.5949185783,6.583823966e-05,5.958017562e-05,0.4144418639,0.5194525288,0.06610560729,0.1646159575,0.1655244104
26.704,11.22650007,-0.4537556295,-0.2113748829,0.5425626334,-0.2421690143,0.5005731839,0.5941548979,5.674917236e-05,5.106228873e-05,0.4152875564,0.5186704896,0.06604195398,0.1647140408,0.1656504443
26.728,11.21641941,-0.4543806676,-0.2113906082,0.5419780708,-0.2421755693,0.5011464659,0.5936238166,4.88101391e-05,4.431624829e-05,0.4159433809,0.5181492963,0.06590732283,0.1647955982,0.1657600587
26.752,11.20635683,-0.454825299,-0.2114532372,0.5415632621,-0.2422299373,0.5015760402,0.593267317,4.256617651e-05,3.924919992e-05,0.4164507532,0.5178225243,0.06572672249,0.1648722273,0.1658564133
26.776,11.19631229,-0.4551317785,-0.2115415174,0.5412787988,-0.2423135285,0.5018911728,0.5930418064,3.810522151e-05,3.575094753e-05,0.4168377314,0.5176319977,0.06553027091,0.1649429806,0.1659334123
26.8,11.18628575,-0.4553330886,-0.2116448192,0.5410938319,-0.2424166674,0.5021172683,0.5929151504,3.546270542e-05,3.38071385e-05,0.4171235535,0.5175319202,0.06534452633,0.1650018011,0.1659835435
26.824,11.17627714,-0.4554543216,-0.2117587001,0.5409846821,-0.2425350714,0.5022752096,0.5928639702,3.469551428e-05,3.347677544e-05,0.4173216912,0.5174885215,0.0651897873,0.1650413039,0.1660008333
