f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
13.48,1,0,0.282519909,1,trans,0.2757223705,0.3922926865,0.2299163775
13.48,1,0,0.282519909,1,refl,-0.7220767535,0.4073607037,0.6873375809
13.504,1,0,0.2830229118,1,trans,0.2699687105,0.3874877434,0.2230298559
13.504,1,0,0.2830229118,1,refl,-0.7278368358,0.4026051131,0.6918373367
13.528,1,0,0.2835259146,1,trans,0.2641536071,0.3824079286,0.216012952
13.528,1,0,0.2835259146,1,refl,-0.7336596881,0.397573575,0.6963212854
13.552,1,0,0.2840289174,1,trans,0.2582792531,0.3770318605,0.2088611965
13.552,1,0,0.2840289174,1,refl,-0.7395430958,0.3922444175,0.7007796737
13.576,1,0,0.2845319202,1,trans,0.2523488306,0.3713358381,0.201570237
13.576,1,0,0.2845319202,1,refl,-0.7454838304,0.3865936419,0.7052007854
13.6,1,0,0.285034923,1,trans,0.2463667664,0.3652935565,0.194135966
13.6,1,0,0.285034923,1,refl,-0.7514773899,0.3805946395,0.7095705471
13.624,1,0,0.2855379258,1,trans,0.2403390515,0.3588757894,0.1865546919
13.624,1,0,0.2855379258,1,refl,-0.7575176772,0.3742178751,0.7138720492
13.648,1,0,0.2860409286,1,trans,0.2342736369,0.3520500354,0.1788233644
13.648,1,0,0.2860409286,1,refl,-0.7635965993,0.3674305345,0.7180849641
13.672,1,0,0.2865439314,1,trans,0.2281809288,0.3447801256,0.1709398713
13.672,1,0,0.2865439314,1,refl,-0.7697035681,0.3601961348,0.7221848383
13.696,1,0,0.2870469342,1,trans,0.2220744062,0.3370257949,0.1629034283
13.696,1,0,0.2870469342,1,refl,-0.7758248768,0.3524740979,0.7261422291
13.72,1,0,0.287549937,1,trans,0.2159713933,0.3287422167,0.1547150878
13.72,1,0,0.287549937,1,refl,-0.7819429214,0.3442192897,0.7299216517
13.744,1,0,0.2880529398,1,trans,0.2098940263,0.319879511,0.1463784038
13.744,1,0,0.2880529398,1,refl,-0.7880352268,0.3353815332,0.7334802915
13.768,1,0,0.2885559426,1,trans,0.2038704638,0.3103822373,0.1379002992
13.768,1,0,0.2885559426,1,refl,-0.794073228,0.3259051086,0.7367664312
13.792,1,0,0.2890589454,1,trans,0.1979364038,0.300188897,0.1292921938
13.792,1,0,0.2890589454,1,refl,-0.8000207438,0.3157282664,0.7397175288
13.816,1,0,0.2895619482,1,trans,0.1921369836,0.2892314852,0.1205714725
13.816,1,0,0.2895619482,1,refl,-0.8058320675,0.304782792,0.7422578713
13.84,1,0,0.290064951,1,trans,0.1865291569,0.2774351538,0.111763391
13.84,1,0,0.290064951,1,refl,-0.8114495788,0.2929936877,0.74429572
13.864,1,0,0.2905679538,1,trans,0.181184661,0.2647180842,0.1029035455
13.864,1,0,0.2905679538,1,refl,-0.8168007674,0.2802790696,0.7457198505
13.888,1,0,0.2910709566,1,trans,0.1761937065,0.2509917162,0.09404106381
13.888,1,0,0.2910709566,1,refl,-0.8217945348,0.2665504293,0.7463953889
13.912,1,0,0.2915739595,1,trans,0.1716695361,0.2361615551,0.08524270971
13.912,1,0,0.2915739595,1,refl,-0.826316632,0.2517134835,0.7461588541
13.936,1,0,0.2920769623,1,trans,0.1677540046,0.2201288809,0.07659813026
13.936,1,0,0.2920769623,1,refl,-0.8302240835,0.2356699379,0.7448123484
13.96,1,0,0.2925799651,1,trans,0.1646243097,0.2027938308,0.06822650119
13.96,1,0,0.2925799651,1,refl,-0.8333384742,0.218320639,0.742116914
13.984,1,0,0.2930829679,1,trans,0.1625009379,0.1840605215,0.06028483039
13.984,1,0,0.2930829679,1,refl,-0.8354380436,0.1995707805,0.7377852212
14.008,1,0,0.2935859707,1,trans,0.1616567317,0.1638451354,0.05297812727
14.008,1,0,0.2935859707,1,refl,-0.8362486926,0.1793380878,0.7314740257
14.032,1,0,0.2940889735,1,trans,0.1624266853,0.1420882078,0.04657148689
14.032,1,0,0.2940889735,1,refl,-0.835434313,0.1575652101,0.7227772868
14.056,1,0,0.2945919763,1,trans,0.1652175325,0.1187726838,0.04140378346
