f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
12.352,24.27076247,-0.4119966984,0.4857206256,0.5862304307,0.4719661628,0.6369189945,0.7526075848,4.41912001e-05,1.769368752e-05,0.4056658075,0.566418177,0.02791601546,0,0
12.376,24.2236957,-0.4141175219,0.4860596567,0.5841024093,0.4722681113,0.638550947,0.7511409945,4.418497226e-05,1.821046416e-05,0.4077473138,0.5642127939,0.02803989223,0,0
12.4,24.17681113,-0.4162428516,0.4863921347,0.5819692005,0.4725642181,0.6401838956,0.7496699878,4.415098752e-05,1.872633395e-05,0.4098354221,0.5620050909,0.02815948698,0,0
12.424,24.13010769,-0.4183727153,0.4867178796,0.5798308183,0.4728543316,0.6418177493,0.7481944912,4.409324072e-05,1.924127289e-05,0.4119300252,0.5597949971,0.02827497773,0,0
12.448,24.08358435,-0.4205071482,0.4870367108,0.5776872709,0.4731382942,0.6434524219,0.7467144223,4.401521569e-05,1.975524052e-05,0.4140310212,0.5575824289,0.02838654987,0,0
12.472,24.03724006,-0.4226461914,0.4873484465,0.5755385613,0.4734159431,0.6450878323,0.7452296899,4.391993366e-05,2.02681784e-05,0.4161383133,0.5553672911,0.02849439558,0,0
12.496,23.99107378,-0.4247898925,0.4876529043,0.5733846865,0.4736871098,0.6467239039,0.7437401943,4.381000139e-05,2.07800085e-05,0.4182518098,0.553149477,0.02859871319,0,0
12.52,23.9450845,-0.4269383048,0.4879499013,0.5712256382,0.473951621,0.6483605651,0.7422458277,4.368765748e-05,2.129063158e-05,0.4203714242,0.5509288692,0.02869970661,0,0
12.544,23.89927121,-0.4290914871,0.4882392543,0.5690614028,0.4742092988,0.649997749,0.7407464743,4.35548155e-05,2.179992555e-05,0.4224970756,0.5487053396,0.02879758473,0,0
12.568,23.85363288,-0.4312495032,0.4885207798,0.5668919613,0.4744599611,0.6516353937,0.7392420108,4.341310373e-05,2.230774373e-05,0.4246286882,0.546478751,0.02889256084,0,0
12.592,23.80816852,-0.4334124216,0.4887942945,0.5647172898,0.4747034218,0.6532734416,0.7377323065,4.326390101e-05,2.281391309e-05,0.4267661914,0.5442489566,0.02898485204,0,0
12.616,23.76287714,-0.4355803155,0.4890596149,0.5625373591,0.4749394912,0.65491184,0.7362172239,4.310836879e-05,2.331823245e-05,0.42890952,0.5420158013,0.02907467867,0,0
12.64,23.71775775,-0.4377532621,0.4893165579,0.5603521355,0.4751679763,0.6565505406,0.7346966187,4.294747954e-05,2.382047062e-05,0.4310586142,0.5397791221,0.02916226376,0,0
12.664,23.67280938,-0.4399313422,0.4895649408,0.5581615804,0.4753886811,0.6581894994,0.7331703404,4.278204183e-05,2.432036449e-05,0.433213419,0.5375387486,0.02924783247,0,0
12.688,23.62803105,-0.4421146403,0.4898045811,0.5559656508,0.4756014069,0.6598286769,0.7316382324,4.261272211e-05,2.481761708e-05,0.4353738847,0.5352945037,0.02933161154,0,0
12.712,23.58342181,-0.444303244,0.4900352971,0.5537642993,0.4758059527,0.6614680377,0.7301001327,4.244006387e-05,2.531189561e-05,0.4375399668,0.5330462045,0.02941382876,0,0
12.736,23.53898068,-0.4464972434,0.4902569073,0.5515574745,0.4760021154,0.6631075505,0.728555874,4.226450413e-05,2.580282952e-05,0.4397116253,0.5307936622,0.02949471249,0,0
12.76,23.49470674,-0.4486967316,0.4904692311,0.5493451212,0.4761896899,0.6647471877,0.727005284,4.208638777e-05,2.629000851e-05,0.4418888254,0.5285366836,0.02957449106,0,0
12.784,23.45059903,-0.4509018036,0.4906720885,0.5471271801,0.4763684698,0.6663869258,0.7254481858,4.190597992e-05,2.677298063e-05,0.4440715367,0.526275071,0.02965339237,0,0
12.808,23.40665662,-0.4531125563,0.4908653004,0.5449035889,0.4765382474,0.6680267448,0.7238843985,4.172347655e-05,2.725125041e-05,0.4462597335,0.5240086232,0.02973164335,0,0
12.832,23.36287858,-0.4553290882,0.4910486882,0.5426742819,0.4766988137,0.6696666281,0.7223137374,4.15390137e-05,2.772427714e-05,0.4484533945,0.521737136,0.02980946953,0,0
12.856,23.319264,-0.4575514993,0.4912220745,0.5404391902,0.4768499593,0.6713065626,0.7207360141,4.135267529e-05,2.81914732e-05,0.4506525027,0.5194604027,0.02988709455,0,0
12.88,23.27581196,-0.4597798905,0.4913852824,0.5381982424,0.4769914739,0.6729465383,0.7191510372,4.11644999e-05,2.865220266e-05,0.4528570451,0.5171782151,0.02996473974,0,0
12.904,23.23252154,-0.4620143633,0.4915381361,0.5359513646,0.477123147,0.6745865483,0.7175586127,4.097448655e-05,2.910578002e-05,0.4550670128,0.5148903635,0.03004262374,0,0
12.928,23.18939186,-0.4642550199,0.4916804606,0.5336984803,0.4772447682,0.6762265884,0.7159585439,4.078259967e-05,2.955146937e-05,0.4572824005,0.5125966375,0.030120962,0,0
12.952,23.14642202,-0.4665019625,0.4918120819,0.5314395114,0.4773561268,0.6778666572,0.7143506324,4.058877331e-05,2.998848372e-05,0.4595032066,0.5102968269,0.03019996651,0,0
12.976,23.10361113,-0.4687552935,0.4919328268,0.5291743777,0.4774570126,0.6795067558,0.7127346778,4.039291483e-05,3.041598491e-05,0.4617294329,0.5079907218,0.03027984534,0,0
13,23.06095831,-0.4710151146,0.4920425232,0.5269029978,0.4775472157,0.6811468878,0.7111104783,4.019490796e-05,3.083308391e-05,0.4639610843,0.5056781133,0.03036080232,0,0
13.024,23.01846268,-0.4732815271,0.4921409997,0.5246252889,0.4776265271,0.6827870587,0.7094778314,3.999461552e-05,3.123884171e-05,0.4661981691,0.5033587942,0.03044303673,0,0
13.048,22.97612339,-0.4755546317,0.4922280861,0.5223411672,0.4776947384,0.6844272762,0.7078365334,3.979188164e-05,3.163227084e-05,0.468440698,0.5010325591,0.03052674295,0,0
13.072,22.93393957,-0.4778345275,0.4923036128,0.5200505484,0.477751642,0.6860675498,0.7061863807,3.958653376e-05,3.20123376e-05,0.4706886845,0.4986992053,0.0306121102,0,0
