f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
10.696,1,0,0.2241715835,1,refl,-0.2817792869,0.4487868428,0.2808091968
10.72,1,0,0.2246745864,1,trans,0.7148009422,0.4378722605,0.7026725035
10.72,1,0,0.2246745864,1,refl,-0.2834146771,0.4496122449,0.28247505
10.744,1,0,0.2251775892,1,trans,0.7131806835,0.4386394085,0.701031218
10.744,1,0,0.2251775892,1,refl,-0.2850522451,0.4504293507,0.2841413824
10.768,1,0,0.225680592,1,trans,0.7115532263,0.439397919,0.6993785251
10.768,1,0,0.225680592,1,refl,-0.2866922342,0.4512373554,0.285807588
10.792,1,0,0.2261835948,1,trans,0.7099184135,0.4401475017,0.6977139771
10.792,1,0,0.2261835948,1,refl,-0.2883349642,0.4520355249,0.2874731673
10.816,1,0,0.2266865976,1,trans,0.7082760916,0.4408879071,0.6960371685
10.816,1,0,0.2266865976,1,refl,-0.2899808221,0.4528232025,0.2891377299
10.84,1,0,0.2271896004,1,trans,0.7066261114,0.4416189244,0.6943477357
10.84,1,0,0.2271896004,1,refl,-0.2916302517,0.4535998145,0.2908009955
10.864,1,0,0.2276926032,1,trans,0.7049683292,0.44234038,0.6926453569
10.864,1,0,0.2276926032,1,refl,-0.2932837425,0.4543648739,0.2924627923
10.888,1,0,0.228195606,1,trans,0.7033026072,0.4430521356,0.6909297521
10.888,1,0,0.228195606,1,refl,-0.2949418187,0.4551179824,0.2941230544
10.912,1,0,0.2286986088,1,trans,0.7016288143,0.4437540862,0.6892006821
10.912,1,0,0.2286986088,1,refl,-0.2966050284,0.4558588314,0.295781817
10.936,1,0,0.2292016116,1,trans,0.6999468269,0.4444461586,0.6874579483
10.936,1,0,0.2292016116,1,refl,-0.2982739325,0.4565872008,0.2974392108
10.96,1,0,0.2297046144,1,trans,0.6982565289,0.4451283092,0.6857013919
10.96,1,0,0.2297046144,1,refl,-0.2999490945,0.4573029571,0.2990954539
10.984,1,0,0.2302076172,1,trans,0.6965578129,0.4458005226,0.6839308927
10.984,1,0,0.2302076172,1,refl,-0.301631071,0.4580060496,0.3007508445
11.008,1,0,0.23071062,1,trans,0.6948505799,0.4464628094,0.6821463685
11.008,1,0,0.23071062,1,refl,-0.3033204027,0.4586965058,0.3024057511
11.032,1,0,0.2312136228,1,trans,0.6931347401,0.4471152044,0.6803477739
11.032,1,0,0.2312136228,1,refl,-0.3050176069,0.4593744257,0.3040606035
11.056,1,0,0.2317166256,1,trans,0.691410213,0.4477577652,0.678535099
11.056,1,0,0.2317166256,1,refl,-0.3067231705,0.4600399758,0.3057158826
11.08,1,0,0.2322196284,1,trans,0.6896769279,0.4483905698,0.6767083679
11.08,1,0,0.2322196284,1,refl,-0.3084375444,0.4606933821,0.3073721111
11.104,1,0,0.2327226312,1,trans,0.6879348234,0.4490137154,0.6748676379
11.104,1,0,0.2327226312,1,refl,-0.3101611389,0.4613349227,0.309029843
11.128,1,0,0.233225634,1,trans,0.6861838484,0.4496273164,0.6730129974
11.128,1,0,0.233225634,1,refl,-0.3118943206,0.4619649208,0.3106896553
11.152,1,0,0.2337286368,1,trans,0.6844239613,0.4502315028,0.6711445649
11.152,1,0,0.2337286368,1,refl,-0.3136374093,0.4625837369,0.3123521381
11.176,1,0,0.2342316397,1,trans,0.6826551307,0.4508264184,0.669262487
11.176,1,0,0.2342316397,1,refl,-0.3153906772,0.4631917616,0.3140178873
11.2,1,0,0.2347346425,1,trans,0.680877335,0.4514122194,0.6673669371
11.2,1,0,0.2347346425,1,refl,-0.3171543482,0.4637894089,0.3156874964
11.224,1,0,0.2352376453,1,trans,0.6790905622,0.4519890727,0.6654581135
11.224,1,0,0.2352376453,1,refl,-0.318928598,0.464377109,0.3173615501
11.248,1,0,0.2357406481,1,trans,0.6772948099,0.4525571544,0.6635362376
11.248,1,0,0.2357406481,1,refl,-0.3207135555,0.4649553026,0.3190406181
11.272,1,0,0.2362436509,1,trans,0.6754900855,0.4531166483,0.6616015526
11.272,1,0,0.2362436509,1,refl,-0.322509304,0.4655244345,0.3207252503
11.296,1,0,0.2367466537,1,trans,0.6736764052,0.4536677446,0.6596543214
11.296,1,0,0.2367466537,1,refl,-0.3243158838,0.4660849488,0.322415972
11.32,1,0,0.2372496565,1,trans,0.6718537944,0.4542106383,0.657694825
11.32,1,0,0.2372496565,1,refl,-0.3261332942,0.4666372843,0.3241132807
11.344,1,0,0.2377526593,1,trans,0.6700222869,0.4547455283,0.6557233604
11.344,1,0,0.2377526593,1,refl,-0.3279614968,0.4671818699,0.325817643
11.368,1,0,0.2382556621,1,trans,0.6681819252,0.4552726154,0.6537402395
11.368,1,0,0.2382556621,1,refl,-0.3298004185,0.4677191217,0.3275294928
11.392,1,0,0.2387586649,1,trans,0.6663327596,0.455792102,0.6517457868
11.392,1,0,0.2387586649,1,refl,-0.3316499543,0.4682494392,0.3292492296
11.416,1,0,0.2392616677,1,trans,0.664474848,0.4563041904,0.6497403378
11.416,1,0,0.2392616677,1,refl,-0.3335099713,0.4687732036,0.3309772173
11.44,1,0,0.2397646705,1,trans,0.6626082555,0.4568090818,0.6477242374
11.44,1,0,0.2397646705,1,refl,-0.3353803112,0.4692907749,0.3327137845
11.464,1,0,0.2402676733,1,trans,0.6607330541,0.4573069753,0.6456978384
