f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
12.112,1,0,0.2538487491,1,refl,-0.2896349721,0.449649579,0.2860731609
12.136,1,0,0.2543517519,1,trans,0.7067975632,0.4386677755,0.6919922126
12.136,1,0,0.2543517519,1,refl,-0.2914438461,0.4504301718,0.2878268551
12.16,1,0,0.2548547547,1,trans,0.7049794393,0.4394127587,0.6900795824
12.16,1,0,0.2548547547,1,refl,-0.2932628474,0.4512058008,0.2895897723
12.184,1,0,0.2553577575,1,trans,0.7031509373,0.4401533739,0.6881562332
12.184,1,0,0.2553577575,1,refl,-0.2950920083,0.4519763782,0.2913619398
12.208,1,0,0.2558607603,1,trans,0.7013120153,0.4408895369,0.6862221265
12.208,1,0,0.2558607603,1,refl,-0.2969313621,0.4527418169,0.2931433866
12.232,1,0,0.2563637631,1,trans,0.6994626313,0.4416211617,0.684277223
12.232,1,0,0.2563637631,1,refl,-0.2987809432,0.4535020308,0.294934144
12.256,1,0,0.2568667659,1,trans,0.6976027433,0.4423481606,0.6823214826
12.256,1,0,0.2568667659,1,refl,-0.3006407868,0.4542569347,0.2967342454
12.28,1,0,0.2573697687,1,trans,0.6957323091,0.4430704438,0.6803548641
12.28,1,0,0.2573697687,1,refl,-0.3025109293,0.4550064439,0.2985437264
12.304,1,0,0.2578727715,1,trans,0.6938512863,0.44378792,0.6783773255
12.304,1,0,0.2578727715,1,refl,-0.3043914083,0.4557504746,0.3003626245
12.328,1,0,0.2583757743,1,trans,0.6919596324,0.4445004959,0.6763888238
12.328,1,0,0.2583757743,1,refl,-0.3062822626,0.4564889434,0.3021909798
12.352,1,0,0.2588787771,1,trans,0.6900573044,0.4452080765,0.6743893148
12.352,1,0,0.2588787771,1,refl,-0.3081835324,0.4572217677,0.3040288345
12.376,1,0,0.2593817799,1,trans,0.6881442589,0.4459105652,0.6723787532
12.376,1,0,0.2593817799,1,refl,-0.3100952593,0.457948865,0.3058762329
12.4,1,0,0.2598847827,1,trans,0.6862204522,0.4466078634,0.6703570927
12.4,1,0,0.2598847827,1,refl,-0.3120174863,0.4586701536,0.3077332215
12.424,1,0,0.2603877855,1,trans,0.6842858401,0.4472998709,0.6683242855
12.424,1,0,0.2603877855,1,refl,-0.3139502579,0.4593855516,0.3095998494
12.448,1,0,0.2608907883,1,trans,0.6823403778,0.4479864858,0.6662802827
12.448,1,0,0.2608907883,1,refl,-0.3158936201,0.4600949775,0.3114761675
12.472,1,0,0.2613937911,1,trans,0.68038402,0.4486676046,0.664225034
12.472,1,0,0.2613937911,1,refl,-0.3178476208,0.4607983497,0.3133622291
12.496,1,0,0.2618967939,1,trans,0.6784167206,0.4493431219,0.662158488
12.496,1,0,0.2618967939,1,refl,-0.3198123091,0.4614955867,0.3152580896
12.52,1,0,0.2623997967,1,trans,0.676438433,0.4500129307,0.6600805915
12.52,1,0,0.2623997967,1,refl,-0.3217877361,0.4621866066,0.3171638064
12.544,1,0,0.2629027996,1,trans,0.6744491098,0.4506769226,0.6579912903
12.544,1,0,0.2629027996,1,refl,-0.3237739543,0.4628713275,0.3190794393
12.568,1,0,0.2634058024,1,trans,0.672448703,0.451334987,0.6558905286
12.568,1,0,0.2634058024,1,refl,-0.3257710183,0.4635496666,0.3210050498
12.592,1,0,0.2639088052,1,trans,0.6704371634,0.4519870122,0.6537782493
12.592,1,0,0.2639088052,1,refl,-0.3277789841,0.464221541,0.3229407015
12.616,1,0,0.264411808,1,trans,0.6684144415,0.4526328844,0.6516543936
12.616,1,0,0.264411808,1,refl,-0.3297979095,0.4648868668,0.32488646
12.64,1,0,0.2649148108,1,trans,0.6663804864,0.4532724884,0.6495189014
12.64,1,0,0.2649148108,1,refl,-0.3318278541,0.4655455594,0.3268423926
12.664,1,0,0.2654178136,1,trans,0.6643352468,0.4539057072,0.6473717112
12.664,1,0,0.2654178136,1,refl,-0.3338688791,0.4661975333,0.3288085685
12.688,1,0,0.2659208164,1,trans,0.6622786701,0.4545324223,0.6452127598
12.688,1,0,0.2659208164,1,refl,-0.3359210476,0.4668427017,0.3307850584
12.712,1,0,0.2664238192,1,trans,0.660210703,0.4551525134,0.6430419828
12.712,1,0,0.2664238192,1,refl,-0.3379844243,0.4674809768,0.3327719348
12.736,1,0,0.266926822,1,trans,0.6581312911,0.4557658585,0.6408593141
12.736,1,0,0.266926822,1,refl,-0.3400590756,0.4681122693,0.3347692716
12.76,1,0,0.2674298248,1,trans,0.6560403791,0.456372334,0.6386646862
12.76,1,0,0.2674298248,1,refl,-0.3421450693,0.4687364885,0.3367771441
12.784,1,0,0.2679328276,1,trans,0.6539379106,0.4569718147,0.6364580303
12.784,1,0,0.2679328276,1,refl,-0.3442424753,0.4693535419,0.338795629
12.808,1,0,0.2684358304,1,trans,0.6518238285,0.4575641733,0.6342392761
12.808,1,0,0.2684358304,1,refl,-0.3463513645,0.4699633352,0.3408248042
12.832,1,0,0.2689388332,1,trans,0.6496980743,0.4581492813,0.6320083517
12.832,1,0,0.2689388332,1,refl,-0.3484718098,0.4705657725,0.3428647485
12.856,1,0,0.269441836,1,trans,0.6475605888,0.4587270081,0.6297651841
12.856,1,0,0.269441836,1,refl,-0.3506038852,0.4711607555,0.3449155419
12.88,1,0,0.2699448388,1,trans,0.6454113117,0.4592972214,0.6275096989
12.88,1,0,0.2699448388,1,refl,-0.3527476663,0.4717481838,0.3469772651
12.904,1,0,0.2704478416,1,trans,0.6432501818,0.4598597872,0.6252418202
12.904,1,0,0.2704478416,1,refl,-0.35490323,0.4723279548,0.3490499996
12.928,1,0,0.2709508444,1,trans,0.6410771368,0.4604145696,0.6229614713
12.928,1,0,0.2709508444,1,refl,-0.3570706543,0.4728999633,0.3511338275
12.952,1,0,0.2714538472,1,trans,0.6388921135,0.4609614311,0.6206685737
12.952,1,0,0.2714538472,1,refl,-0.3592500186,0.4734641016,0.3532288313
12.976,1,0,0.27195685,1,trans,0.6366950479,0.461500232,0.6183630481
12.976,1,0,0.27195685,1,refl,-0.3614414031,0.4740202592,0.355335094
13,1,0,0.2724598529,1,trans,0.6344858749,0.4620308309,0.6160448141
13,1,0,0.2724598529,1,refl,-0.3636448894,0.4745683228,0.3574526986
13.024,1,0,0.2729628557,1,trans,0.6322645285,0.4625530846,0.6137137901
13.024,1,0,0.2729628557,1,refl,-0.3658605597,0.4751081761,0.3595817282
13.048,1,0,0.2734658585,1,trans,0.6300309422,0.4630668478,0.6113698936
13.048,1,0,0.2734658585,1,refl,-0.3680884971,0.4756397,0.3617222659
13.072,1,0,0.2739688613,1,trans,0.6277850483,0.4635719732,0.6090130412
13.072,1,0,0.2739688613,1,refl,-0.3703287853,0.4761627718,0.3638743945
13.096,1,0,0.2744718641,1,trans,0.6255267786,0.4640683115,0.6066431485
13.096,1,0,0.2744718641,1,refl,-0.3725815089,0.4766772657,0.3660381964
13.12,1,0,0.2749748669,1,trans,0.623256064,0.4645557116,0.6042601305
13.12,1,0,0.2749748669,1,refl,-0.3748467526,0.4771830525,0.3682137536
13.144,1,0,0.2754778697,1,trans,0.6209728349,0.46503402,0.6018639015
13.144,1,0,0.2754778697,1,refl,-0.3771246018,0.4776799996,0.3704011473
13.168,1,0,0.2759808725,1,trans,0.6186770211,0.4655030812,0.5994543751
13.168,1,0,0.2759808725,1,refl,-0.3794151419,0.4781679706,0.372600458
13.192,1,0,0.2764838753,1,trans,0.6163685516,0.4659627376,0.5970314643
13.192,1,0,0.2764838753,1,refl,-0.3817184586,0.4786468254,0.3748117651
13.216,1,0,0.2769868781,1,trans,0.6140473552,0.4664128294,0.5945950819
13.216,1,0,0.2769868781,1,refl,-0.3840346375,0.4791164204,0.3770351471
13.24,1,0,0.2774898809,1,trans,0.6117133602,0.4668531944,0.5921451402
13.24,1,0,0.2774898809,1,refl,-0.3863637641,0.4795766078,0.379270681
13.264,1,0,0.2779928837,1,trans,0.6093664945,0.4672836683,0.5896815512
13.264,1,0,0.2779928837,1,refl,-0.3887059236,0.4800272361,0.3815184425
13.288,1,0,0.2784958865,1,trans,0.6070066857,0.4677040844,0.587204227
13.288,1,0,0.2784958865,1,refl,-0.3910612008,0.4804681498,0.3837785057
13.312,1,0,0.2789988893,1,trans,0.6046338613,0.4681142737,0.5847130795
13.312,1,0,0.2789988893,1,refl,-0.3934296802,0.480899189,0.3860509432
13.336,1,0,0.2795018921,1,trans,0.6022479487,0.4685140647,0.5822080205
13.336,1,0,0.2795018921,1,refl,-0.3958114452,0.4813201902,0.3883358256
13.36,1,0,0.2800048949,1,trans,0.5998488752,0.4689032835,0.5796889623
13.36,1,0,0.2800048949,1,refl,-0.3982065787,0.4817309852,0.3906332215
13.384,1,0,0.2805078977,1,trans,0.5974365682,0.4692817537,0.5771558173
13.384,1,0,0.2805078977,1,refl,-0.4006151627,0.482131402,0.3929431973
13.408,1,0,0.2810109005,1,trans,0.5950109552,0.4696492964,0.5746084984
13.408,1,0,0.2810109005,1,refl,-0.4030372777,0.482521264,0.3952658174
13.432,1,0,0.2815139033,1,trans,0.5925719641,0.47000573,0.5720469188
13.432,1,0,0.2815139033,1,refl,-0.4054730034,0.4829003905,0.3976011437
13.456,1,0,0.2820169062,1,trans,0.5901195229,0.4703508704,0.5694709926
13.456,1,0,0.2820169062,1,refl,-0.407922418,0.4832685965,0.3999492354
13.48,1,0,0.282519909,1,trans,0.5876535604,0.4706845309,0.5668806346
13.48,1,0,0.282519909,1,refl,-0.4103855979,0.4836256924,0.4023101493
13.504,1,0,0.2830229118,1,trans,0.5851740056,0.4710065218,0.5642757604
13.504,1,0,0.2830229118,1,refl,-0.4128626183,0.4839714845,0.4046839394
13.528,1,0,0.2835259146,1,trans,0.5826807883,0.4713166509,0.5616562866
13.528,1,0,0.2835259146,1,refl,-0.4153535522,0.4843057745,0.4070706566
13.552,1,0,0.2840289174,1,trans,0.5801738393,0.4716147232,0.5590221309
13.552,1,0,0.2840289174,1,refl,-0.4178584708,0.4846283599,0.4094703489
13.576,1,0,0.2845319202,1,trans,0.57765309,0.4719005406,0.5563732125
13.576,1,0,0.2845319202,1,refl,-0.4203774433,0.4849390338,0.4118830613
13.6,1,0,0.285034923,1,trans,0.5751184727,0.4721739024,0.5537094518
13.6,1,0,0.285034923,1,refl,-0.4229105365,0.4852375847,0.4143088354
13.624,1,0,0.2855379258,1,trans,0.5725699213,0.4724346048,0.5510307706
13.624,1,0,0.2855379258,1,refl,-0.4254578148,0.485523797,0.4167477096
13.648,1,0,0.2860409286,1,trans,0.5700073704,0.4726824412,0.5483370926
13.648,1,0,0.2860409286,1,refl,-0.4280193404,0.4857974506,0.4191997187
13.672,1,0,0.2865439314,1,trans,0.5674307563,0.4729172019,0.5456283431
13.672,1,0,0.2865439314,1,refl,-0.4305951725,0.4860583212,0.4216648942
13.696,1,0,0.2870469342,1,trans,0.5648400166,0.4731386742,0.5429044494
13.696,1,0,0.2870469342,1,refl,-0.4331853678,0.4863061801,0.4241432636
13.72,1,0,0.287549937,1,trans,0.5622350907,0.4733466422,0.5401653408
13.72,1,0,0.287549937,1,refl,-0.4357899799,0.4865407944,0.4266348512
13.744,1,0,0.2880529398,1,trans,0.5596159194,0.473540887,0.5374109489
13.744,1,0,0.2880529398,1,refl,-0.4384090596,0.486761927,0.4291396771
13.768,1,0,0.2885559426,1,trans,0.5569824457,0.4737211865,0.5346412074
13.768,1,0,0.2885559426,1,refl,-0.4410426543,0.4869693367,0.4316577578
13.792,1,0,0.2890589454,1,trans,0.5543346143,0.4738873156,0.5318560525
13.792,1,0,0.2890589454,1,refl,-0.4436908084,0.487162778,0.4341891057
13.816,1,0,0.2895619482,1,trans,0.5516723721,0.4740390457,0.529055423
13.816,1,0,0.2895619482,1,refl,-0.4463535629,0.4873420014,0.4367337294
13.84,1,0,0.290064951,1,trans,0.5489956684,0.4741761452,0.5262392606
13.84,1,0,0.290064951,1,refl,-0.449030955,0.4875067536,0.4392916333
13.864,1,0,0.2905679538,1,trans,0.5463044545,0.4742983791,0.5234075094
13.864,1,0,0.2905679538,1,refl,-0.4517230187,0.4876567771,0.4418628178
13.888,1,0,0.2910709566,1,trans,0.5435986844,0.4744055091,0.5205601168
13.888,1,0,0.2910709566,1,refl,-0.4544297841,0.4877918106,0.4444472792
13.912,1,0,0.2915739595,1,trans,0.5408783149,0.4744972937,0.5176970332
13.912,1,0,0.2915739595,1,refl,-0.4571512776,0.4879115892,0.4470450095
13.936,1,0,0.2920769623,1,trans,0.5381433051,0.4745734879,0.5148182122
13.936,1,0,0.2920769623,1,refl,-0.4598875217,0.4880158441,0.4496559966
13.96,1,0,0.2925799651,1,trans,0.5353936173,0.4746338434,0.5119236107
13.96,1,0,0.2925799651,1,refl,-0.4626385348,0.4881043027,0.4522802242
13.984,1,0,0.2930829679,1,trans,0.5326292166,0.4746781085,0.5090131891
13.984,1,0,0.2930829679,1,refl,-0.4654043315,0.4881766892,0.4549176717
14.008,1,0,0.2935859707,1,trans,0.5298500715,0.4747060281,0.5060869114
14.008,1,0,0.2935859707,1,refl,-0.4681849221,0.4882327241,0.4575683141
14.032,1,0,0.2940889735,1,trans,0.5270561535,0.4747173438,0.5031447454
14.032,1,0,0.2940889735,1,refl,-0.4709803127,0.4882721245,0.4602321225
