f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R_total,T_total,A,R_higher,T_higher
18.52,16.18749773,-0.7458884018,-0.2878430279,0.2512049484,-0.3091510596,0.7995017927,0.3983444536,2.812423982e-05,2.824140784e-05,0.6392031174,0.1586783045,0.2021185781,0,0
18.544,16.16654756,-0.7410844645,-0.2975240252,0.2559588648,-0.3190404052,0.7985779418,0.40902533,0.0005683603341,0.0006657004827,0.6377270521,0.1673021638,0.1949707841,0,0
18.54965834,16.16161616,-0.7398224947,-0.2997545995,0.2571838461,-0.3212198183,0.7982419079,0.4114920441,0.0007024685424,0.0006751468454,0.637190637,0.1693261582,0.1934832048,0,0
18.568,16.14565155,-0.7354089572,-0.307473784,0.2613808598,-0.3284446027,0.7970987782,0.4197568474,0.0001116145622,0.0001197267981,0.6353664746,0.1761958252,0.1884377001,0,0
18.592,16.12480949,-0.7285883832,-0.3183307768,0.268687407,-0.3391473964,0.7950946582,0.4326821919,6.06014366e-05,6.629319453e-05,0.6321755192,0.1872138836,0.1806105972,0,0
18.616,16.10402116,-0.7206087919,-0.3273721317,0.2770800723,-0.3488258676,0.791485656,0.4454804736,4.208876595e-05,4.659809535e-05,0.6264495454,0.1984528545,0.1750976001,0,0
18.64,16.08328637,-0.712066143,-0.3344441671,0.2853796034,-0.355643187,0.7866963156,0.4559863973,3.138020004e-05,3.464183367e-05,0.6188910939,0.2079235957,0.1731853104,0,0
18.664,16.06260491,-0.7033913925,-0.3405310235,0.2939117164,-0.3614230352,0.7814862948,0.4658440805,2.394883518e-05,2.485475032e-05,0.6107208296,0.217010708,0.1722684624,0,0
18.688,16.04197656,-0.6946559001,-0.3463802812,0.302555607,-0.3671949949,0.7762255592,0.4757857287,1.229586196e-05,1.368655822e-05,0.6025261189,0.2263720598,0.1711018213,0,0
18.712,16.02140113,-0.685074462,-0.3526916092,0.3122066234,-0.3735774611,0.7705312386,0.4868604473,3.053703201e-06,4.43688447e-06,0.5937183897,0.2370330951,0.1692485151,0,0
18.736,16.00087842,-0.6730581481,-0.3576083863,0.3242205234,-0.3784235461,0.7621620751,0.4983205074,3.060094457e-05,2.359366203e-05,0.5808910296,0.2483233287,0.1707856418,0,0
18.76,15.98040821,-0.6620300639,-0.3596510855,0.3352050248,-0.3806385712,0.7534140355,0.5071963432,2.324820842e-05,2.285740298e-05,0.5716559046,0.2610868586,0.1672572369,0.004023195169,0.003838727504
18.784,15.95999031,-0.6523263429,-0.3617739669,0.3449470523,-0.3828538861,0.7459289918,0.5153305415,7.91572628e-06,1.06969518e-05,0.5621088645,0.2711021554,0.1667889801,0.005698803686,0.005536588309
18.808,15.93962452,-0.6427386708,-0.3641904811,0.3545109963,-0.3852679169,0.7387473895,0.5235545953,1.595362326e-05,1.436563069e-05,0.5527090233,0.280899136,0.1663918407,0.00696131759,0.006789721509
18.832,15.91931064,-0.6331111297,-0.3666195787,0.364130345,-0.3876390428,0.7316007231,0.5318410812,3.249700827e-05,2.054512157e-05,0.5433022252,0.2907308287,0.1659669461,0.008062606121,0.007875892597
18.856,15.89904847,-0.6234815258,-0.3688231,0.3738082792,-0.3898243141,0.7244029902,0.5400885349,3.028385765e-05,1.63192236e-05,0.5338786103,0.3006222949,0.1654990948,0.009118917248,0.008926669115
18.88,15.87883782,-0.6137900306,-0.3706737442,0.3835331845,-0.3917268802,0.7170336298,0.5482222654,2.105863849e-05,1.26395172e-05,0.5242889683,0.3105053625,0.1652056692,0.01015174154,0.009957710071
18.904,15.85867848,-0.6039779933,-0.3721607035,0.3933353853,-0.3932816757,0.7094314665,0.5562222593,1.570284127e-05,1.062054264e-05,0.5144622746,0.3203548992,0.1651828262,0.01116926873,0.0109716973
18.92439891,15.84158416,-0.5950086709,-0.3688273498,0.4019839489,-0.3907662859,0.7000492357,0.5606151847,0.00057032759,0.0005746618771,0.5020690835,0.326062054,0.1718688624,0.01199982592,0.01177233843
18.928,15.83857027,-0.5944840269,-0.3735844754,0.4027779624,-0.3947528628,0.7021229368,0.5639680042,2.111829686e-06,2.761098603e-06,0.5051739075,0.3300474172,0.1647786753,0.01219728911,0.01198750746
18.952,15.81851298,-0.5842331386,-0.374271496,0.4130187564,-0.3954852603,0.6938353644,0.5718330912,5.631687481e-06,4.815698162e-06,0.4946160112,0.3399855925,0.1653983964,0.01320849817,0.01299250825
18.976,15.79850643,-0.5741989463,-0.3748107654,0.4230348271,-0.3960582692,0.6857022238,0.5795003171,5.088579308e-06,4.995307129e-06,0.4844343821,0.3498408311,0.1657247867,0.0142468423,0.01402021361
19,15.77855042,-0.5641343405,-0.3750462537,0.4330898303,-0.3963272004,0.6774269308,0.5870622207,5.757062201e-06,5.743353746e-06,0.4742174373,0.3597151557,0.166067407,0.01531019069,0.01507310477
19.024,15.75864476,-0.5540447135,-0.3749716001,0.4431769339,-0.3962879396,0.6690061625,0.594516548,7.411446823e-06,7.05102469e-06,0.4639720685,0.369606317,0.1664216145,0.01640282297,0.01615639118
19.048,15.73878927,-0.5439410049,-0.3745848865,0.4532835196,-0.3959389693,0.6604435282,0.6018584689,9.596824128e-06,8.748260356e-06,0.4537127017,0.3795065282,0.1667807701,0.01752704765,0.01727291151
19.072,15.71898375,-0.5338347452,-0.3738852265,0.4633967435,-0.3952789307,0.6517435828,0.6090828966,1.213227718e-05,1.074879516e-05,0.4434534229,0.3894059635,0.1671406135,0.01868372502,0.01842398847
19.096,15.69922801,-0.5237375111,-0.3728723113,0.4735040303,-0.3943066526,0.6429111455,0.6161848773,1.500774966e-05,1.30468414e-05,0.4332076553,0.3992942734,0.1674980714,0.01987291404,0.01961047019
19.12,15.67952186,-0.5136608879,-0.3715463466,0.4835929495,-0.3930213029,0.6339512564,0.6231595986,1.830592438e-05,1.56957907e-05,0.4229885982,0.4091623018,0.1678491,0.02109440237,0.02083441628
19.144,15.65986513,-0.5036164961,-0.3699080869,0.4936510231,-0.3914225166,0.6248692406,0.6300023167,2.219056935e-05,1.880667359e-05,0.4128096456,0.4190096591,0.1681806953,0.0223480772,0.02210673965
19.168,15.64025762,-0.4936160035,-0.3679589101,0.503665554,-0.3895105274,0.6156707873,0.6367082858,2.693751654e-05,2.256856092e-05,0.4026846654,0.4293727099,0.1679426247,0.02363414628,0.02397526818
19.192,15.62069915,-0.4836711072,-0.3657009233,0.5136234801,-0.3872863447,0.6063620249,0.6432727199,3.301655569e-05,2.729986904e-05,0.3926281396,0.4384094907,0.1689623697,0.02495323324,0.02460969788
19.216,15.60118953,-0.4737934714,-0.3631371006,0.523511254,-0.3847520238,0.5969495853,0.6496908133,4.127296017e-05,3.35599783e-05,0.3826551741,0.4480852531,0.1692595727,0.02630636502,0.02598709913
19.24,15.58172859,-0.4639946034,-0.3602714539,0.5333147721,-0.381911099,0.5874406459,0.6559578749,5.333316887e-05,4.239687456e-05,0.3727813739,0.4576636931,0.169554933,0.02769485862,0.02738295767
19.264,15.56231613,-0.4542856324,-0.3571092397,0.5430194327,-0.3787692842,0.577842924,0.6620696904,7.242411425e-05,5.589807197e-05,0.3630225718,0.4671476329,0.1698297953,0.0291201217,0.02881135489
19.288,15.54295199,-0.444676934,-0.3536571891,0.5526105415,-0.3753355807,0.5681645739,0.6680233594,0.0001030376923,7.798455986e-05,0.3533944108,0.4765311341,0.1700744551,0.03058341712,0.0302759193
