f_THz,lam_um,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,R,T,A
1.225,244.7285371,-0.00260124062,0.05307949279,0.9968151094,0.0539236835,0.05314319343,0.998272571,0.002824199008,0.996548126,0.000627675029
1.26,237.9305222,-0.002764598342,0.0546021572,0.9966417656,0.05546345709,0.05467210051,0.9981838528,0.002989038574,0.9963710041,0.0006399573736
1.295,231.4999676,-0.002932602597,0.05612521882,0.9964633619,0.05700496358,0.0562017824,0.9980925796,0.003158640345,0.9961887975,0.0006525621174
1.33,225.4078632,-0.003105354562,0.05764857697,0.9962799371,0.05854767601,0.05773215441,0.9979987693,0.003333001653,0.9960015435,0.000665454875
1.365,219.6281744,-0.003282946234,0.05917213532,0.9960915337,0.06009110572,0.05926313639,0.9979024423,0.003512119335,0.9958092844,0.0006785962559
1.4,214.13747,-0.003465458056,0.06069580552,0.9958981952,0.06163481602,0.06079465607,0.9978036209,0.003695990207,0.9956120658,0.0006919439944
1.435,208.9146049,-0.003652957387,0.06221951003,0.9956999645,0.06317843187,0.06232665181,0.9977023271,0.003884611526,0.9954099335,0.0007054549587
1.47,203.9404476,-0.003845497741,0.06374318431,0.9954968811,0.06472164569,0.06385907452,0.9975985824,0.004077981399,0.9952029316,0.000719086988
1.505,199.1976465,-0.004043118728,0.06526677817,0.9952889799,0.06626421971,0.06539188896,0.9974924062,0.004276099142,0.9949911003,0.0007328005093
1.54,194.6704273,-0.004245846601,0.06679025645,0.99507629,0.06780598521,0.0669250743,0.9973838151,0.004478965569,0.9947744745,0.0007465599023
1.575,190.3444178,-0.004453695303,0.06831359896,0.9948588333,0.06934683917,0.06845862404,0.9972728224,0.004686583205,0.9945530822,0.0007603345888
1.61,186.2064957,-0.004666667903,0.06983679991,0.9946366241,0.07088673879,0.06999254539,0.9971594375,0.004898956411,0.9943269438,0.0007740998346
1.645,182.2446553,-0.004884758315,0.07135986665,0.9944096692,0.07242569438,0.07152685811,0.9970436657,0.005116091432,0.9940960713,0.0007878372624
1.68,178.4478917,-0.005107953188,0.07288281813,0.9941779673,0.07396376111,0.07306159295,0.996925508,0.005337996365,0.9938604686,0.0008015350822
1.715,174.806098,-0.005336233873,0.07440568296,0.99394151,0.0755010301,0.0745967898,0.9968049613,0.005564681049,0.9936201309,0.0008151880578
1.75,171.309976,-0.005569578372,0.0759284972,0.9937002823,0.07703761924,0.07613249563,0.9966820184,0.005796156891,0.9933750459,0.0008287972302
1.785,167.9509569,-0.005807963197,0.07745130211,0.9934542633,0.07857366418,0.07766876228,0.9965566687,0.006032436635,0.9931251939,0.0008423694302
1.82,164.7211308,-0.006051365064,0.07897414179,0.9932034272,0.08010930976,0.07920564431,0.9964288983,0.006273534091,0.9928705493,0.0008559166125
1.855,161.6131849,-0.006299762385,0.08049706097,0.9929477447,0.08164470218,0.08074319681,0.9962986907,0.006519463831,0.9926110811,0.0008694550502
1.89,158.6203481,-0.006553136509,0.08202010288,0.992687184,0.08317998212,0.08228147346,0.9961660277,0.006770240874,0.9923467547,0.0008830044289
1.925,155.7363418,-0.006811472699,0.08354330735,0.9924217119,0.08471527894,0.08382052471,0.9960308895,0.007025880363,0.9920775328,0.0008965868801
1.96,152.9553357,-0.007074760832,0.08506670921,0.9921512951,0.08625070611,0.0853603963,0.9958932557,0.007286397257,0.9918033767,0.0009102259931
1.995,150.2719088,-0.007342995818,0.086590337,0.9918759013,0.0877863578,0.08690112801,0.995753106,0.00755180605,0.9915242481,0.0009239458435
2.03,147.6810138,-0.007616177768,0.08811421197,0.9915954997,0.08932230672,0.08844275276,0.9956104205,0.007822120515,0.9912401094,0.0009377700708
2.065,145.1779458,-0.007894311915,0.0896383475,0.9913100623,0.09085860313,0.08998529603,0.9954651804,0.008097353502,0.9909509255,0.0009517210366
2.1,142.7583133,-0.008177408324,0.09116274879,0.9910195645,0.09239527488,0.09152877566,0.9953173686,0.008377516774,0.9906566641,0.0009658190878
2.135,140.4180131,-0.008465481435,0.09268741301,0.9907239852,0.09393232838,0.09307320187,0.9951669695,0.008662620906,0.9903572971,0.0009800819457
2.17,138.1532065,-0.00875854945,0.09421232959,0.9904233071,0.09546975047,0.09461857765,0.99501397,0.008952675236,0.9900528005,0.0009945242352
2.205,135.9602984,-0.009056633639,0.09573748096,0.9901175172,0.09700751081,0.09616489938,0.9948583592,0.009247687873,0.989743155,0.001009157162
2.24,133.8359187,-0.009359757569,0.09726284335,0.9898066061,0.09854556481,0.09771215768,0.9947001286,0.009547665759,0.9894283459,0.001023988343
2.275,131.7769046,-0.009667946321,0.09878838797,0.9894905684,0.1000838569,0.09926033842,0.9945392719,0.009852614783,0.9891083634,0.001039021786
2.31,129.7802848,-0.009981225711,0.1003140821,0.9891694017,0.1016223239,0.1008094238,0.9943757851,0.01016253993,0.9887832021,0.001054258009
2.345,127.8432657,-0.01029962156,0.1018398905,0.9888431065,0.1031608984,0.1023593938,0.9942096661,0.0104774455,0.9884528602,0.001069694296
2.38,125.9632176,-0.01062315902,0.1033657765,0.9885116852,0.104699512,0.103910227,0.9940409145,0.01079733526,0.9881173397,0.001085325056
2.415,124.1376638,-0.01095186203,0.1048917038,0.988175142,0.1062380985,0.1054619021,0.9938695311,0.0111222128,0.9877766449,0.00110114229
2.45,122.3642686,-0.01128575279,0.1064176369,0.9878334817,0.1077765964,0.1070143993,0.9936955179,0.01145208165,0.9874307822,0.001117136119
2.485,120.6408282,-0.01162485148,0.107943543,0.987486709,0.1093149511,0.1085677007,0.993518877,0.01178694564,0.987079759,0.001133295373
2.52,118.9652611,-0.011969176,0.1094693925,0.9871348283,0.1108531169,0.110121792,0.993339611,0.01212680908,0.9867235827,0.001149608198
2.555,117.3356,-0.01231874183,0.1109951602,0.9867778425,0.1123910581,0.1116766626,0.9931577218,0.01247167698,0.9863622603,0.001166062673
2.59,115.7499838,-0.0126735621,0.1125208252,0.9864157527,0.1139287499,0.1132323067,0.9929732108,0.01282155528,0.9859957973,0.001182647403
2.625,114.2066507,-0.01303364767,0.1140463723,0.9860485579,0.1154661785,0.1147887233,0.9927860781,0.01317645101,0.9856241969,0.001199352072
2.66,112.7039316,-0.01339900732,0.1155717914,0.9856762541,0.1170033413,0.1163459168,0.9925963226,0.01353637236,0.9852474597,0.001216167939
2.695,111.2402442,-0.01376964808,0.1170970778,0.9852988344,0.1185402456,0.1179038966,0.9924039414,0.01390132884,0.9848655829,0.001233088262
2.73,109.8140872,-0.01414557553,0.1186222321,0.9849162889,0.1200769084,0.1194626773,0.9922089297,0.01427133127,0.9844785601,0.001250108624
2.765,108.4240354,-0.01452679421,0.1201472599,0.9845286045,0.1216133547,0.1210222781,0.9920112807,0.0146463918,0.984086381,0.001267227172
2.8,107.068735,-0.01491330805,0.1216721706,0.9841357648,0.1231496157,0.1225827225,0.9918109857,0.01502652387,0.9836890314,0.001284444754
2.835,105.7468988,-0.01530512072,0.1231969779,0.9837377507,0.1246857278,0.1241440376,0.9916080339,0.01541174208,0.983286493,0.001301764944
2.87,104.4573024,-0.01570223609,0.1247216979,0.9833345405,0.1262217305,0.1257062534,0.9914024127,0.01580206215,0.9828787439,0.001319193979
2.905,103.1987807,-0.01610465859,0.1262463491,0.9829261101,0.1277576646,0.127269402,0.9911941075,0.01619750068,0.9824657587,0.001336740583
2.94,101.9702238,-0.01651239352,0.127770951,0.9825124335,0.1292935703,0.1288335168,0.9909831024,0.01659807505,0.9820475092,0.001354415721
2.975,100.7705741,-0.01692544734,0.1292955235,0.9820934834,0.1308294862,0.1303986317,0.9907693801,0.01700380316,0.9816239646,0.001372232267
3.01,99.59882326,-0.01734382789,0.130820086,0.9816692317,0.1323654474,0.1319647804,0.9905529224,0.01741470328,0.9811950921,0.001390204612
3.045,98.4540092,-0.01776754455,0.1323446568,0.9812396498,0.1339014844,0.1335319955,0.9903337104,0.01783079382,0.980760858,0.00140834823
3.08,97.33521364,-0.01819660831,0.1338692518,0.9808047095,0.135437622,0.1351003076,0.9901117248,0.01825209313,0.9803212277,0.001426679209
3.115,96.24155955,-0.01863103182,0.1353938845,0.980364383,0.1369738789,0.1366697454,0.9898869465,0.0186786193,0.9798761669,0.001445213776
3.15,95.17220889,-0.01907082929,0.1369185652,0.9799186436,0.1385102668,0.1382403343,0.9896593566,0.01911039001,0.9794256422,0.001463967822
3.185,94.12636044,-0.01951601646,0.1384433006,0.9794674663,0.1400467908,0.1398120967,0.9894289369,0.01954742238,0.9789696212,0.001482956456
3.22,93.10324783,-0.01996661037,0.1399680938,0.9790108276,0.1415834488,0.1413850516,0.98919567,0.0199897328,0.9785080736,0.001502193592
3.255,92.10213763,-0.02042262925,0.1414929438,0.9785487063,0.1431202321,0.1429592142,0.9889595399,0.02043733693,0.9780409715,0.001521691593
3.29,91.12232766,-0.02088409221,0.1430178459,0.9780810832,0.1446571261,0.1445345964,0.9887205315,0.02089024955,0.9775682895,0.001541460976
3.325,90.16314526,-0.02135101907,0.1445427916,0.9776079415,0.1461941105,0.1461112063,0.9884786316,0.02134848462,0.9770900052,0.001561510188
3.36,89.22394583,-0.02182343005,0.146067769,0.9771292665,0.1477311604,0.1476890492,0.9882338282,0.02181205525,0.9766060993,0.001581845477
3.395,88.30411134,-0.02230134554,0.1475927632,0.9766450459,0.1492682474,0.1492681271,0.9879861109,0.02228097377,0.9761165554,0.001602470826
3.43,87.40304898,-0.02278478584,0.1491177566,0.9761552692,0.15080534,0.1508484398,0.9877354708,0.02275525181,0.9756213602,0.00162338799
3.465,86.5201899,-0.02327377096,0.1506427296,0.9756599277,0.1523424051,0.1524299852,0.9874819001,0.02323490038,0.975120503,0.001644596609
3.5,85.654988,-0.02376832041,0.1521676609,0.9751590143,0.1538794087,0.1540127595,0.9872253925,0.02371993008,0.9746139755,0.001666094398
