lam_um,f_THz,lmax,cond,solve_residual,eta_spread,Re_S11,Im_S11,Re_S21,Im_S21,absS11,absS21,absS11_cross,absS21_cross,R,T,A,n_open_orders,R_higher_orders,T_higher_orders,absS11_uncoupled,absS21_uncoupled,sigma_ext_um2,sigma_sca_um2,sigma_abs_um2
18.73702863,16,3,213.8298804,8.982789774e-16,4.600584729e-13,-0.1934286581,0.3192699288,0.8103327964,0.3026979854,0.3732933608,0.865023301,1.804617181e-15,2.20517162e-15,0.1393479332,0.7482653113,0.1123867555,1,0,0,0.8091817232,0.7629520262,268.1814379,251.2774195,16.90401842
17.63485047,17,3,44.82165822,5.876195587e-16,1.377025416e-14,-0.3915556998,0.470646058,0.614184384,0.4576409868,0.6122283708,0.7659358527,1.409311821e-15,2.003153938e-15,0.374823578,0.5866577304,0.03851869167,1,0,0,0.8630751734,0.6210026578,342.7091791,320.6188309,22.09034817
16.65513656,18,3,51.32421018,1.013207324e-15,3.29530426e-15,-0.5454140223,0.4627443845,0.4580643947,0.4562369216,0.7152683559,0.6465099522,1.757990509e-15,2.122339524e-15,0.511608821,0.4179751183,0.07041606063,1,0,0,0.8838603635,0.4684283471,397.9045664,372.1625417,25.74202466
15.77855042,19,3,191.11128,2.152932032e-15,2.443751516e-12,-0.671046125,0.3275620901,0.3300056509,0.3117535993,0.7467260708,0.4539758103,1.752882589e-15,2.009945854e-15,0.6055092149,0.2851103049,0.1093804802,5,0.04790939009,0.07901626858,0.8900504226,0.3210452347,429.8810881,403.534109,26.34697912
14.9896229,20,4,294.7121325,2.760134416e-15,4.88380263e-13,-0.7875309261,0.08436741944,0.1994275212,0.05258170901,0.7920371336,0.2062429935,4.906295202e-15,3.364470067e-15,0.7286468528,0.1644575761,0.1068955711,5,0.1013240318,0.1219214037,0.8905153102,0.1975681389,447.5205101,419.9471247,27.57338532
14.27583133,21,4,234.4510762,1.685403268e-15,2.011312727e-13,-0.3948554167,-0.07472041589,0.601565568,-0.08902520697,0.4018630869,0.608117275,1.466821921e-14,1.521446522e-14,0.2572271819,0.4652896847,0.2774831334,5,0.09573324131,0.09548306459,0.8698454769,0.1329786355,446.4522851,418.4675756,27.98470944
13.62692991,22,4,100.373678,1.768212502e-15,5.874846787e-13,-0.4294065572,0.3757071374,0.5626267604,0.3590673369,0.570566249,0.667441551,6.559897306e-15,4.552360304e-15,0.3559546613,0.475294613,0.1687507258,5,0.03040881674,0.02981638896,0.8459861055,0.1695636537,434.1928569,406.8749547,27.31790221
13.0344547,23,4,46.07526754,1.31139323e-15,7.824459809e-13,-0.7383385672,0.3388054601,0.2555711312,0.3176502928,0.8123625912,0.4076988001,1.655540983e-15,1.941891246e-15,0.6817589157,0.1876166568,0.1306244275,5,0.02182593614,0.02139834515,0.814678655,0.2628074685,411.5022498,385.5511875,25.95106232
12.49135242,24,4,25.86155029,9.789982854e-16,7.283594507e-14,-0.8815121545,0.140189593,0.115439042,0.1174377261,0.8925899397,0.1646748066,1.453621972e-16,1.365279532e-15,0.8211491674,0.05122166572,0.1276291669,5,0.0244323669,0.02410387379,0.775224566,0.3652536695,379.7636141,355.7320801,24.03153398
11.99169832,25,4,37.35062148,1.038048616e-15,1.918100278e-13,-0.8899954164,-0.08278929058,0.1085044534,-0.1055378367,0.8938377414,0.1513652912,6.162098492e-16,4.36751061e-16,0.8251986111,0.04908660966,0.1257147793,5,0.02625270322,0.02617515828,0.7285601607,0.4623865501,341.8605144,320.0918596,21.76865483
11.53047915,26,4,23.60950267,8.981771311e-16,1.432533853e-12,-0.7821692993,-0.2827055858,0.2159284708,-0.3054005153,0.8316918065,0.3740248377,7.217258289e-16,1.651571103e-16,0.7174667115,0.1660260081,0.1165072804,5,0.02575545045,0.02613142887,0.6772485695,0.5485064305,301.61629,282.1916231,19.42466694
11.10342437,27,4,26.14116752,7.071707118e-16,2.449672493e-12,-0.5908615889,-0.247403378,0.4062415115,-0.2721471553,0.6405668183,0.4889746822,2.571329995e-16,1.253214009e-15,0.5369275177,0.3704215417,0.09265094063,9,0.126601669,0.1313253018,0.6240832527,0.6218194237,262.3069275,245.0026779,17.30424958
10.7068735,28,5,116.8862822,2.264267355e-15,4.437149961e-12,-0.5905792643,-0.2664068272,0.4155617339,-0.2906634343,0.6478861512,0.5071260067,3.493340943e-14,6.186598496e-14,0.5359084726,0.3607457823,0.103345745,9,0.1161520076,0.1035689957,0.5751074717,0.6783609234,228.2945603,211.4874549,16.80710543
10.33767097,29,5,66.79936283,1.192456534e-15,2.162567479e-12,-0.5294034065,-0.3075708536,0.4699453499,-0.335264845,0.6122644827,0.5772790904,3.923999893e-14,5.841551254e-14,0.4753408618,0.4270502464,0.09760889178,9,0.100473065,0.09379909822,0.5238793286,0.7283928842,196.0859686,180.7812515,15.30471713
9.993081933,30,5,38.617177,7.958319421e-16,7.863495092e-12,-0.4638409993,-0.3330484319,0.5334094506,-0.3630246116,0.5710251576,0.6452228379,4.163302479e-14,4.872294474e-14,0.4121045784,0.4983667912,0.08952863034,9,0.08603484783,0.08205428064,0.4758279995,0.7692785194,168.0854555,154.1289412,13.95651429
9.670724452,31,5,25.7064063,6.15929924e-16,6.206549562e-11,-0.3973926899,-0.3438288086,0.5991454586,-0.3751524211,0.5254894857,0.706904958,3.465087459e-14,3.597444641e-14,0.3496477637,0.5699117992,0.08044043713,9,0.07350856411,0.07019717945,0.431377615,0.8026008064,144.1001211,131.4360687,12.66405238
9.368514313,32,5,22.71270451,5.927114522e-16,5.07202134e-11,-0.334448251,-0.3415865639,0.6619370544,-0.3735900016,0.4780554499,0.7600856224,1.646863656e-12,1.672322474e-12,0.2917875672,0.6372305063,0.07098192659,9,0.06325055396,0.05950035291,0.3903316436,0.8297642657,123.7407956,112.266405,11.47439068
9.084619939,33,5,26.41005929,5.18131524e-16,9.058646534e-11,-0.277081057,-0.3291529286,0.7194366166,-0.3611563746,0.4302505811,0.8049987406,1.297608983e-12,1.348035407e-12,0.2397290905,0.6988131474,0.06145776212,9,0.05461352793,0.05079017511,0.3520279945,0.8520396823,106.4977122,96.07205967,10.42565256
