f_THz,mode,abs_G,kz,propagating,side,Re_S,Im_S,power
10.792,1,0,0.2261835948,1,refl,-0.1573028602,0.3621517368,0.1558980703
10.816,1,0,0.2266865976,1,trans,0.8424120202,0.3513848975,0.833129358
10.816,1,0,0.2266865976,1,refl,-0.158560888,0.3632437965,0.1570876109
10.84,1,0,0.2271896004,1,trans,0.8410219103,0.3526291984,0.8316652052
10.84,1,0,0.2271896004,1,refl,-0.1598300074,0.3643369502,0.1582870445
10.864,1,0,0.2276926032,1,trans,0.8396177298,0.3538754873,0.8301857927
10.864,1,0,0.2276926032,1,refl,-0.1611102852,0.3654312932,0.159496554
10.888,1,0,0.228195606,1,trans,0.8381999799,0.3551230949,0.8286916189
10.888,1,0,0.228195606,1,refl,-0.1624017978,0.3665269186,0.160716326
10.912,1,0,0.2286986088,1,trans,0.8367691357,0.3563713953,0.8271831579
10.912,1,0,0.2286986088,1,refl,-0.1637046313,0.3676239174,0.1619465509
10.936,1,0,0.2292016116,1,trans,0.8353256454,0.357619806,0.8256608594
10.936,1,0,0.2292016116,1,refl,-0.1650188812,0.3687223779,0.1631874231
10.96,1,0,0.2297046144,1,trans,0.8338699294,0.3588677862,0.8241251471
10.96,1,0,0.2297046144,1,refl,-0.1663446527,0.369822386,0.1644391407
10.984,1,0,0.2302076172,1,trans,0.8324023806,0.3601148362,0.8225764184
10.984,1,0,0.2302076172,1,refl,-0.1676820602,0.3709240243,0.1657019051
11.008,1,0,0.23071062,1,trans,0.8309233631,0.3613604967,0.8210150439
11.008,1,0,0.23071062,1,refl,-0.1690312274,0.3720273725,0.1669759217
11.032,1,0,0.2312136228,1,trans,0.8294332124,0.3626043472,0.8194413664
11.032,1,0,0.2312136228,1,refl,-0.1703922873,0.3731325067,0.1682613991
11.056,1,0,0.2317166256,1,trans,0.8279322347,0.3638460051,0.8178557007
11.056,1,0,0.2317166256,1,refl,-0.1717653817,0.3742394997,0.1695585495
11.08,1,0,0.2322196284,1,trans,0.8264207069,0.3650851247,0.8162583332
11.08,1,0,0.2322196284,1,refl,-0.1731506617,0.3753484202,0.1708675882
11.104,1,0,0.2327226312,1,trans,0.8248988763,0.3663213959,0.8146495213
11.104,1,0,0.2327226312,1,refl,-0.174548287,0.3764593332,0.172188734
11.128,1,0,0.233225634,1,trans,0.8233669603,0.3675545428,0.8130294932
11.128,1,0,0.233225634,1,refl,-0.1759584261,0.3775722991,0.1735222088
11.152,1,0,0.2337286368,1,trans,0.8218251463,0.3687843228,0.8113984478
11.152,1,0,0.2337286368,1,refl,-0.177381256,0.3786873744,0.1748682375
11.176,1,0,0.2342316397,1,trans,0.820273592,0.3700105248,0.8097565542
11.176,1,0,0.2342316397,1,refl,-0.1788169622,0.3798046107,0.1762270483
11.2,1,0,0.2347346425,1,trans,0.8187124249,0.3712329686,0.8081039516
11.2,1,0,0.2347346425,1,refl,-0.1802657385,0.3809240551,0.1775988722
11.224,1,0,0.2352376453,1,trans,0.8171417427,0.3724515028,0.8064407496
11.224,1,0,0.2352376453,1,refl,-0.181727787,0.3820457494,0.1789839432
11.248,1,0,0.2357406481,1,trans,0.8155616133,0.373666004,0.8047670277
11.248,1,0,0.2357406481,1,refl,-0.1832033177,0.3831697308,0.1803824982
11.272,1,0,0.2362436509,1,trans,0.8139720748,0.3748763753,0.8030828354
11.272,1,0,0.2362436509,1,refl,-0.1846925485,0.3842960308,0.1817947768
11.296,1,0,0.2367466537,1,trans,0.8123731361,0.3760825446,0.8013881925
11.296,1,0,0.2367466537,1,refl,-0.1861957051,0.3854246759,0.1832210214
11.32,1,0,0.2372496565,1,trans,0.8107647764,0.3772844637,0.7996830892
11.32,1,0,0.2372496565,1,refl,-0.1877130209,0.3865556867,0.1846614771
11.344,1,0,0.2377526593,1,trans,0.8091469463,0.3784821067,0.7979674858
11.344,1,0,0.2377526593,1,refl,-0.1892447366,0.3876890784,0.1861163918
11.368,1,0,0.2382556621,1,trans,0.8075195676,0.3796754685,0.7962413135
11.368,1,0,0.2382556621,1,refl,-0.1907911006,0.38882486,0.1875860159
11.392,1,0,0.2387586649,1,trans,0.8058825338,0.3808645636,0.7945044742
11.392,1,0,0.2387586649,1,refl,-0.1923523681,0.3899630349,0.1890706021
11.416,1,0,0.2392616677,1,trans,0.8042357105,0.3820494247,0.792756841
11.416,1,0,0.2392616677,1,refl,-0.1939288016,0.3911036002,0.1905704062
11.44,1,0,0.2397646705,1,trans,0.8025789357,0.383230101,0.7909982583
11.44,1,0,0.2397646705,1,refl,-0.1955206705,0.3922465467,0.192085686
11.464,1,0,0.2402676733,1,trans,0.8009120204,0.3844066572,0.7892285426
11.464,1,0,0.2402676733,1,refl,-0.197128251,0.3933918589,0.193616702
11.488,1,0,0.2407706761,1,trans,0.7992347491,0.3855791722,0.7874474822
11.488,1,0,0.2407706761,1,refl,-0.1987518261,0.3945395148,0.1951637171
11.512,1,0,0.2412736789,1,trans,0.7975468801,0.3867477372,0.7856548382
11.512,1,0,0.2412736789,1,refl,-0.200391685,0.395689486,0.1967269968
11.536,1,0,0.2417766817,1,trans,0.7958481463,0.3879124548,0.7838503446
11.536,1,0,0.2417766817,1,refl,-0.2020481238,0.3968417373,0.1983068088
11.56,1,0,0.2422796845,1,trans,0.7941382556,0.3890734377,0.7820337089
11.56,1,0,0.2422796845,1,refl,-0.2037214447,0.3979962265,0.1999034233
11.584,1,0,0.2427826873,1,trans,0.7924168913,0.3902308072,0.7802046124
11.584,1,0,0.2427826873,1,refl,-0.205411956,0.3991529047,0.201517113
11.608,1,0,0.2432856901,1,trans,0.7906837131,0.3913846917,0.7783627111
11.608,1,0,0.2432856901,1,refl,-0.2071199722,0.4003117161,0.2031481529
11.632,1,0,0.243788693,1,trans,0.7889383576,0.3925352261,0.7765076358
11.632,1,0,0.243788693,1,refl,-0.2088458139,0.4014725976,0.2047968206
11.656,1,0,0.2442916958,1,trans,0.7871804385,0.3936825498,0.7746389928
11.656,1,0,0.2442916958,1,refl,-0.2105898074,0.4026354792,0.2064633961
11.68,1,0,0.2447946986,1,trans,0.785409548,0.3948268057,0.7727563646
11.68,1,0,0.2447946986,1,refl,-0.2123522851,0.4038002833,0.2081481617
11.704,1,0,0.2452977014,1,trans,0.7836252567,0.3959681392,0.7708593102
11.704,1,0,0.2452977014,1,refl,-0.2141335848,0.4049669252,0.2098514026
11.728,1,0,0.2458007042,1,trans,0.7818271148,0.3971066969,0.7689473661
11.728,1,0,0.2458007042,1,refl,-0.2159340502,0.4061353127,0.2115734063
11.752,1,0,0.246303707,1,trans,0.7800146524,0.3982426251,0.7670200464
11.752,1,0,0.246303707,1,refl,-0.2177540305,0.4073053462,0.2133144629
11.776,1,0,0.2468067098,1,trans,0.7781873805,0.3993760691,0.7650768437
11.776,1,0,0.2468067098,1,refl,-0.2195938804,0.4084769185,0.2150748653
11.8,1,0,0.2473097126,1,trans,0.7763447915,0.4005071718,0.76311723
11.8,1,0,0.2473097126,1,refl,-0.2214539602,0.4096499146,0.216854909
11.824,1,0,0.2478127154,1,trans,0.77448636,0.4016360726,0.7611406566
11.824,1,0,0.2478127154,1,refl,-0.2233346355,0.410824212,0.2186548925
11.848,1,0,0.2483157182,1,trans,0.7726115432,0.4027629066,0.7591465556
11.848,1,0,0.2483157182,1,refl,-0.2252362773,0.4119996802,0.2204751171
11.872,1,0,0.248818721,1,trans,0.770719782,0.4038878031,0.7571343398
11.872,1,0,0.248818721,1,refl,-0.2271592623,0.4131761809,0.2223158869
11.896,1,0,0.2493217238,1,trans,0.7688105014,0.4050108847,0.7551034038
11.896,1,0,0.2493217238,1,refl,-0.2291039721,0.414353568,0.2241775093
11.92,1,0,0.2498247266,1,trans,0.7668831114,0.4061322668,0.7530531247
11.92,1,0,0.2498247266,1,refl,-0.2310707939,0.4155316872,0.2260602949
11.944,1,0,0.2503277294,1,trans,0.7649370074,0.4072520558,0.7509828622
11.944,1,0,0.2503277294,1,refl,-0.2330601203,0.4167103762,0.2279645573
11.968,1,0,0.2508307322,1,trans,0.7629715711,0.4083703488,0.7488919601
11.968,1,0,0.2508307322,1,refl,-0.2350723494,0.4178894645,0.229890614
11.992,1,0,0.251333735,1,trans,0.7609861712,0.4094872322,0.7467797461
11.992,1,0,0.251333735,1,refl,-0.2371078843,0.4190687733,0.2318387856
12.016,1,0,0.2518367378,1,trans,0.7589801638,0.4106027814,0.7446455332
12.016,1,0,0.2518367378,1,refl,-0.2391671341,0.4202481155,0.2338093966
12.04,1,0,0.2523397406,1,trans,0.7569528935,0.4117170591,0.7424886197
12.04,1,0,0.2523397406,1,refl,-0.2412505131,0.4214272957,0.2358027756
12.064,1,0,0.2528427434,1,trans,0.7549036933,0.4128301154,0.7403082904
12.064,1,0,0.2528427434,1,refl,-0.2433584412,0.4226061098,0.2378192549
12.088,1,0,0.2533457463,1,trans,0.7528318862,0.4139419862,0.7381038168
12.088,1,0,0.2533457463,1,refl,-0.245491344,0.4237843451,0.2398591711
12.112,1,0,0.2538487491,1,trans,0.7507367851,0.4150526927,0.7358744581
12.112,1,0,0.2538487491,1,refl,-0.2476496531,0.4249617803,0.2419228654
12.136,1,0,0.2543517519,1,trans,0.7486176934,0.4161622408,0.7336194615
12.136,1,0,0.2543517519,1,refl,-0.2498338056,0.4261381853,0.2440106834
12.16,1,0,0.2548547547,1,trans,0.7464739062,0.4172706201,0.731338063
12.16,1,0,0.2548547547,1,refl,-0.2520442448,0.4273133209,0.2461229756
12.184,1,0,0.2553577575,1,trans,0.7443047102,0.4183778033,0.729029488
12.184,1,0,0.2553577575,1,refl,-0.2542814203,0.428486939,0.2482600976
12.208,1,0,0.2558607603,1,trans,0.7421093846,0.4194837457,0.7266929516
12.208,1,0,0.2558607603,1,refl,-0.2565457876,0.4296587822,0.2504224102
12.232,1,0,0.2563637631,1,trans,0.7398872016,0.4205883841,0.7243276599
12.232,1,0,0.2563637631,1,refl,-0.2588378089,0.4308285836,0.2526102798
